Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1043;1;-0.450;-1.250;-3.540;-0.05;0.03;0.01;-0.18;0.02;4.77;13.61;-16.47
1044;1;-0.450;-1.350;-3.562;-0.07;0.03;0.01;-0.16;0.09;4.31;13.10;-14.97
1045;1;-0.450;-1.450;-3.584;-0.09;0.03;0.00;-0.13;0.12;3.94;12.66;-13.57
1046;1;-0.450;-1.550;-3.606;-0.11;0.03;0.00;-0.09;0.08;3.51;12.34;-12.22
1047;1;-0.450;-1.650;-3.629;-0.12;0.03;0.01;-0.05;0.03;3.00;12.15;-10.87
1048;1;-0.450;-1.750;-3.651;-0.12;0.03;0.01;-0.05;0.01;2.43;12.01;-9.63
1049;1;-0.450;-1.850;-3.673;-0.12;0.02;0.02;-0.04;0.00;1.80;11.80;-8.55
1050;1;-0.450;-1.950;-3.695;-0.12;0.03;0.02;-0.04;-0.02;1.17;11.39;-7.67
1051;1;-0.550;-0.050;-3.298;3.38;3.04;2.51;17.82;15.29;40.62;99.17;19.39
1052;1;-0.550;-0.150;-3.320;3.19;1.67;1.75;8.25;9.08;32.18;81.14;-1.02
1053;1;-0.550;-0.250;-3.341;2.43;0.89;1.17;3.21;5.66;21.10;65.51;-13.09
1054;1;-0.550;-0.350;-3.363;1.63;0.46;0.75;0.98;3.33;14.38;52.90;-20.24
1055;1;-0.550;-0.450;-3.385;1.01;0.23;0.47;0.11;1.92;10.50;43.00;-23.77
1056;1;-0.550;-0.550;-3.406;0.59;0.12;0.28;-0.24;1.09;8.31;35.45;-24.93
1057;1;-0.550;-0.650;-3.428;0.32;0.07;0.15;-0.35;0.58;7.16;29.75;-24.65
1058;1;-0.550;-0.750;-3.449;0.17;0.05;0.08;-0.36;0.25;6.49;25.41;-23.62
1059;1;-0.550;-0.850;-3.471;0.08;0.04;0.04;-0.34;0.07;5.91;22.11;-22.28
1060;1;-0.550;-0.950;-3.492;0.04;0.03;0.02;-0.32;-0.01;5.27;19.65;-20.82
1061;1;-0.550;-1.050;-3.514;0.01;0.03;0.01;-0.29;-0.02;4.65;17.89;-19.33
1062;1;-0.550;-1.150;-3.535;-0.01;0.03;0.01;-0.26;0.00;4.13;16.68;-17.84
1063;1;-0.550;-1.250;-3.557;-0.03;0.03;0.00;-0.23;0.04;3.74;15.87;-16.37
1064;1;-0.550;-1.350;-3.579;-0.06;0.03;0.00;-0.23;0.05;3.41;15.23;-14.91
1065;1;-0.550;-1.450;-3.600;-0.07;0.03;0.00;-0.24;0.04;3.04;14.60;-13.46
1066;1;-0.550;-1.550;-3.622;-0.09;0.02;0.00;-0.25;0.01;2.55;13.99;-12.05
1067;1;-0.550;-1.650;-3.643;-0.10;0.02;0.00;-0.21;-0.01;2.01;13.47;-10.68
1068;1;-0.550;-1.750;-3.665;-0.10;0.02;0.00;-0.15;-0.02;1.45;13.09;-9.43
1069;1;-0.550;-1.850;-3.686;-0.11;0.02;0.01;-0.10;-0.01;0.94;12.79;-8.36
1070;1;-0.550;-1.950;-3.708;-0.11;0.02;0.01;-0.04;0.00;0.48;12.50;-7.49
1071;1;-0.650;-0.050;-3.323;2.28;2.15;2.13;16.06;11.41;36.93;93.40;19.77
1072;1;-0.650;-0.150;-3.344;2.28;1.14;1.43;8.11;6.21;28.49;77.09;1.02
1073;1;-0.650;-0.250;-3.365;1.77;0.59;0.90;3.91;4.00;17.68;63.33;-10.14
1074;1;-0.650;-0.350;-3.386;1.23;0.31;0.56;1.70;2.58;11.16;52.56;-16.90
1075;1;-0.650;-0.450;-3.407;0.80;0.16;0.33;0.60;1.60;7.57;44.02;-20.53
1076;1;-0.650;-0.550;-3.428;0.50;0.09;0.19;0.08;0.96;5.77;37.21;-22.05
1077;1;-0.650;-0.650;-3.449;0.30;0.05;0.11;-0.16;0.54;4.95;31.84;-22.26
1078;1;-0.650;-0.750;-3.470;0.18;0.04;0.06;-0.27;0.25;4.55;27.66;-21.76
1079;1;-0.650;-0.850;-3.490;0.11;0.03;0.03;-0.31;0.08;4.21;24.41;-20.92
1080;1;-0.650;-0.950;-3.511;0.07;0.03;0.02;-0.32;0.01;3.82;21.93;-19.87
1081;1;-0.650;-1.050;-3.532;0.04;0.03;0.01;-0.31;-0.01;3.45;20.05;-18.67
1082;1;-0.650;-1.150;-3.553;0.01;0.03;0.00;-0.30;0.00;3.10;18.66;-17.37
1083;1;-0.650;-1.250;-3.574;-0.01;0.03;0.00;-0.29;0.00;2.76;17.65;-16.00
1084;1;-0.650;-1.350;-3.595;-0.03;0.03;-0.01;-0.28;-0.01;2.36;16.91;-14.60
1085;1;-0.650;-1.450;-3.616;-0.05;0.03;-0.01;-0.28;-0.03;1.95;16.31;-13.22
1086;1;-0.650;-1.550;-3.637;-0.07;0.03;-0.01;-0.27;-0.03;1.54;15.76;-11.90
1087;1;-0.650;-1.650;-3.658;-0.08;0.02;-0.01;-0.25;-0.01;1.16;15.23;-10.65
1088;1;-0.650;-1.750;-3.679;-0.09;0.02;0.00;-0.22;-0.01;0.78;14.74;-9.49
1089;1;-0.650;-1.850;-3.700;-0.10;0.02;0.00;-0.18;0.00;0.42;14.26;-8.45
1090;1;-0.650;-1.950;-3.721;-0.11;0.02;0.01;-0.14;0.03;0.09;13.79;-7.55
1091;1;-0.750;-0.050;-3.348;1.49;1.47;1.73;13.91;8.77;32.77;87.70;19.35
1092;1;-0.750;-0.150;-3.368;1.57;0.73;1.14;7.16;4.39;24.54;73.26;2.21
1093;1;-0.750;-0.250;-3.388;1.23;0.37;0.69;3.69;2.78;14.55;61.04;-7.97
1094;1;-0.750;-0.350;-3.409;0.89;0.19;0.41;1.77;1.89;8.60;51.55;-14.22
1095;1;-0.750;-0.450;-3.429;0.61;0.10;0.24;0.73;1.27;5.42;44.09;-17.75
1096;1;-0.750;-0.550;-3.449;0.40;0.06;0.14;0.19;0.79;3.98;38.06;-19.47
1097;1;-0.750;-0.650;-3.470;0.26;0.04;0.07;-0.08;0.43;3.46;33.12;-20.07
1098;1;-0.750;-0.750;-3.490;0.18;0.03;0.04;-0.22;0.19;3.22;29.16;-20.00
1099;1;-0.750;-0.850;-3.510;0.13;0.03;0.02;-0.29;0.05;2.98;26.06;-19.55
1100;1;-0.750;-0.950;-3.530;0.09;0.03;0.01;-0.32;-0.01;2.71;23.65;-18.82
1101;1;-0.750;-1.050;-3.551;0.07;0.03;0.00;-0.33;-0.02;2.41;21.76;-17.85
1102;1;-0.750;-1.150;-3.571;0.04;0.03;0.00;-0.33;-0.02;2.09;20.28;-16.73
1103;1;-0.750;-1.250;-3.591;0.02;0.03;-0.01;-0.33;-0.03;1.74;19.12;-15.48
1104;1;-0.750;-1.350;-3.612;0.00;0.03;-0.01;-0.32;-0.04;1.37;18.26;-14.21
1105;1;-0.750;-1.450;-3.632;-0.02;0.03;-0.01;-0.30;-0.04;1.02;17.66;-12.95
1106;1;-0.750;-1.550;-3.652;-0.04;0.03;-0.01;-0.27;-0.04;0.71;17.20;-11.74
1107;1;-0.750;-1.650;-3.673;-0.06;0.03;-0.01;-0.26;-0.02;0.45;16.77;-10.59
1108;1;-0.750;-1.750;-3.693;-0.08;0.03;0.00;-0.26;-0.02;0.18;16.30;-9.50
1109;1;-0.750;-1.850;-3.713;-0.09;0.03;0.00;-0.24;-0.01;-0.09;15.79;-8.47
1110;1;-0.750;-1.950;-3.734;-0.10;0.03;0.00;-0.25;0.00;-0.37;15.18;-7.53
1111;1;-0.850;-0.050;-3.372;0.94;0.95;1.34;11.49;6.77;28.42;81.69;18.30
1112;1;-0.850;-0.150;-3.392;1.04;0.43;0.86;5.79;3.25;20.63;69.30;2.72
1113;1;-0.850;-0.250;-3.412;0.84;0.21;0.51;3.07;1.99;11.78;58.85;-6.39
1114;1;-0.850;-0.350;-3.431;0.62;0.10;0.30;1.56;1.34;6.68;50.34;-12.09
1115;1;-0.850;-0.450;-3.451;0.45;0.05;0.17;0.68;0.94;4.00;43.63;-15.45
1116;1;-0.850;-0.550;-3.471;0.32;0.03;0.10;0.19;0.58;2.88;38.22;-17.24
1117;1;-0.850;-0.650;-3.490;0.23;0.03;0.06;-0.06;0.29;2.50;33.76;-18.09
1118;1;-0.850;-0.750;-3.510;0.18;0.03;0.03;-0.19;0.10;2.28;30.11;-18.35
1119;1;-0.850;-0.850;-3.530;0.15;0.03;0.02;-0.26;0.00;2.01;27.18;-18.18
1120;1;-0.850;-0.950;-3.550;0.12;0.03;0.01;-0.30;-0.03;1.70;24.82;-17.66
1121;1;-0.850;-1.050;-3.569;0.10;0.03;0.00;-0.32;-0.04;1.38;22.93;-16.88
1122;1;-0.850;-1.150;-3.589;0.07;0.03;0.00;-0.33;-0.04;1.06;21.44;-15.92
1123;1;-0.850;-1.250;-3.609;0.05;0.03;-0.01;-0.34;-0.05;0.75;20.26;-14.85
1124;1;-0.850;-1.350;-3.628;0.02;0.03;-0.01;-0.33;-0.05;0.48;19.35;-13.72
1125;1;-0.850;-1.450;-3.648;0.00;0.03;-0.01;-0.32;-0.05;0.21;18.66;-12.57
1126;1;-0.850;-1.550;-3.668;-0.02;0.04;-0.01;-0.31;-0.05;-0.04;18.13;-11.43
1127;1;-0.850;-1.650;-3.687;-0.04;0.04;-0.01;-0.30;-0.05;-0.29;17.70;-10.31
1128;1;-0.850;-1.750;-3.707;-0.05;0.04;-0.01;-0.29;-0.04;-0.52;17.28;-9.24
1129;1;-0.850;-1.850;-3.727;-0.07;0.04;0.00;-0.28;-0.04;-0.77;16.82;-8.21
1130;1;-0.850;-1.950;-3.746;-0.08;0.04;0.00;-0.29;-0.05;-1.01;16.24;-7.26
1131;1;-0.950;-0.050;-3.397;0.56;0.57;0.98;9.09;5.08;24.10;75.28;16.92
1132;1;-0.950;-0.150;-3.416;0.67;0.21;0.61;4.44;2.42;16.95;64.83;2.87
1133;1;-0.950;-0.250;-3.435;0.56;0.09;0.37;2.36;1.48;9.43;56.38;-5.16
1134;1;-0.950;-0.350;-3.454;0.44;0.04;0.22;1.23;0.94;5.23;49.02;-10.32
1135;1;-0.950;-0.450;-3.473;0.34;0.02;0.13;0.58;0.63;3.11;42.90;-13.49
1136;1;-0.950;-0.550;-3.492;0.26;0.02;0.07;0.19;0.36;2.22;37.97;-15.30
1137;1;-0.950;-0.650;-3.511;0.22;0.02;0.05;-0.03;0.14;1.81;33.93;-16.31
1138;1;-0.950;-0.750;-3.530;0.19;0.02;0.03;-0.15;0.01;1.46;30.58;-16.78
1139;1;-0.950;-0.850;-3.550;0.17;0.03;0.02;-0.22;-0.04;1.07;27.83;-16.81
1140;1;-0.950;-0.950;-3.569;0.15;0.03;0.01;-0.27;-0.05;0.72;25.56;-16.46
1141;1;-0.950;-1.050;-3.588;0.13;0.03;0.00;-0.30;-0.05;0.40;23.70;-15.85
1142;1;-0.950;-1.150;-3.607;0.10;0.04;0.00;-0.32;-0.06;0.11;22.21;-15.06
1143;1;-0.950;-1.250;-3.626;0.08;0.04;-0.01;-0.33;-0.07;-0.15;21.05;-14.14
1144;1;-0.950;-1.350;-3.645;0.05;0.04;-0.01;-0.34;-0.07;-0.38;20.14;-13.12
1145;1;-0.950;-1.450;-3.664;0.03;0.04;-0.01;-0.34;-0.06;-0.60;19.40;-12.06
1146;1;-0.950;-1.550;-3.683;0.01;0.04;-0.01;-0.34;-0.06;-0.82;18.78;-10.98
1147;1;-0.950;-1.650;-3.702;-0.01;0.04;-0.01;-0.33;-0.07;-1.05;18.28;-9.89
1148;1;-0.950;-1.750;-3.721;-0.03;0.05;-0.01;-0.32;-0.06;-1.27;17.84;-8.84
1149;1;-0.950;-1.850;-3.740;-0.04;0.05;0.00;-0.31;-0.07;-1.48;17.41;-7.85
1150;1;-0.950;-1.950;-3.759;-0.06;0.05;0.00;-0.29;-0.07;-1.67;16.95;-6.92
1151;1;-1.050;-0.050;-3.422;0.31;0.29;0.69;6.91;3.65;19.87;68.60;15.37
1152;1;-1.050;-0.150;-3.440;0.41;0.07;0.42;3.25;1.70;13.67;59.80;2.95
1153;1;-1.050;-0.250;-3.459;0.38;0.02;0.27;1.70;1.08;7.45;53.31;-4.06
1154;1;-1.050;-0.350;-3.477;0.32;0.00;0.17;0.91;0.67;4.07;47.34;-8.71
1155;1;-1.050;-0.450;-3.495;0.26;0.00;0.10;0.48;0.38;2.44;41.93;-11.68
1156;1;-1.050;-0.550;-3.514;0.23;0.00;0.06;0.19;0.15;1.67;37.41;-13.52
1157;1;-1.050;-0.650;-3.532;0.21;0.01;0.04;0.02;0.01;1.12;33.72;-14.67
1158;1;-1.050;-0.750;-3.551;0.20;0.02;0.03;-0.09;-0.06;0.60;30.65;-15.28
1159;1;-1.050;-0.850;-3.569;0.19;0.03;0.02;-0.17;-0.07;0.16;28.05;-15.46
1160;1;-1.050;-0.950;-3.588;0.17;0.03;0.01;-0.23;-0.06;-0.20;25.90;-15.27
1161;1;-1.050;-1.050;-3.606;0.15;0.04;0.00;-0.27;-0.07;-0.49;24.13;-14.83
1162;1;-1.050;-1.150;-3.625;0.13;0.04;0.00;-0.29;-0.07;-0.74;22.70;-14.19
1163;1;-1.050;-1.250;-3.643;0.10;0.05;-0.01;-0.32;-0.08;-0.97;21.57;-13.39
1164;1;-1.050;-1.350;-3.661;0.08;0.05;-0.01;-0.33;-0.08;-1.18;20.67;-12.49
1165;1;-1.050;-1.450;-3.680;0.06;0.05;-0.01;-0.34;-0.08;-1.38;19.95;-11.52
1166;1;-1.050;-1.550;-3.698;0.04;0.05;-0.01;-0.34;-0.08;-1.57;19.33;-10.51
1167;1;-1.050;-1.650;-3.717;0.02;0.05;-0.01;-0.34;-0.08;-1.75;18.80;-9.50
1168;1;-1.050;-1.750;-3.735;0.00;0.05;-0.01;-0.33;-0.08;-1.93;18.33;-8.49
1169;1;-1.050;-1.850;-3.754;-0.02;0.05;0.00;-0.32;-0.07;-2.08;17.89;-7.53
1170;1;-1.050;-1.950;-3.772;-0.03;0.05;0.00;-0.30;-0.06;-2.22;17.46;-6.62
1171;1;-1.150;-0.050;-3.446;0.14;0.09;0.47;5.05;2.51;15.84;61.82;13.68
1172;1;-1.150;-0.150;-3.464;0.25;-0.03;0.29;2.32;1.02;10.94;54.71;3.16
1173;1;-1.150;-0.250;-3.482;0.26;-0.04;0.19;1.23;0.75;5.78;49.71;-3.04
1174;1;-1.150;-0.350;-3.500;0.24;-0.04;0.13;0.71;0.46;3.06;45.14;-7.19
1175;1;-1.150;-0.450;-3.518;0.22;-0.02;0.08;0.43;0.16;1.82;40.61;-9.96
1176;1;-1.150;-0.550;-3.535;0.22;-0.01;0.05;0.23;-0.02;1.05;36.57;-11.87
1177;1;-1.150;-0.650;-3.553;0.22;0.01;0.04;0.08;-0.09;0.33;33.20;-13.15
1178;1;-1.150;-0.750;-3.571;0.22;0.02;0.03;-0.03;-0.09;-0.26;30.37;-13.87
1179;1;-1.150;-0.850;-3.589;0.21;0.03;0.02;-0.11;-0.07;-0.69;27.93;-14.16
1180;1;-1.150;-0.950;-3.607;0.19;0.04;0.01;-0.18;-0.07;-1.02;25.89;-14.12
1181;1;-1.150;-1.050;-3.625;0.17;0.04;0.00;-0.23;-0.08;-1.29;24.24;-13.82
1182;1;-1.150;-1.150;-3.642;0.15;0.05;0.00;-0.26;-0.09;-1.52;22.91;-13.31
1183;1;-1.150;-1.250;-3.660;0.13;0.05;-0.01;-0.29;-0.09;-1.72;21.83;-12.65
1184;1;-1.150;-1.350;-3.678;0.10;0.06;-0.01;-0.31;-0.09;-1.91;20.97;-11.86
1185;1;-1.150;-1.450;-3.696;0.08;0.06;-0.01;-0.33;-0.09;-2.08;20.28;-11.00
1186;1;-1.150;-1.550;-3.714;0.06;0.06;-0.01;-0.33;-0.09;-2.23;19.73;-10.08
1187;1;-1.150;-1.650;-3.731;0.04;0.06;-0.01;-0.34;-0.09;-2.36;19.24;-9.14
1188;1;-1.150;-1.750;-3.749;0.02;0.07;-0.01;-0.34;-0.08;-2.48;18.78;-8.19
1189;1;-1.150;-1.850;-3.767;0.01;0.07;0.00;-0.33;-0.07;-2.60;18.33;-7.26
1190;1;-1.150;-1.950;-3.785;-0.01;0.06;0.00;-0.33;-0.06;-2.71;17.89;-6.37
1191;1;-1.250;-0.050;-3.471;0.02;-0.06;0.33;3.60;1.56;12.10;55.11;11.79
1192;1;-1.250;-0.150;-3.488;0.14;-0.09;0.22;1.82;0.42;8.68;50.30;3.39
1193;1;-1.250;-0.250;-3.505;0.17;-0.07;0.14;1.09;0.44;4.39;45.91;-2.07
1194;1;-1.250;-0.350;-3.523;0.18;-0.06;0.10;0.63;0.23;2.20;42.31;-5.73
1195;1;-1.250;-0.450;-3.540;0.19;-0.03;0.07;0.41;-0.04;1.15;38.84;-8.35
1196;1;-1.250;-0.550;-3.557;0.21;-0.01;0.05;0.27;-0.14;0.28;35.44;-10.34
1197;1;-1.250;-0.650;-3.574;0.22;0.01;0.03;0.14;-0.12;-0.50;32.38;-11.72
1198;1;-1.250;-0.750;-3.591;0.22;0.02;0.02;0.02;-0.09;-1.06;29.75;-12.53
1199;1;-1.250;-0.850;-3.609;0.21;0.03;0.01;-0.06;-0.08;-1.44;27.51;-12.94
1200;1;-1.250;-0.950;-3.626;0.20;0.04;0.01;-0.13;-0.09;-1.74;25.63;-13.03
1201;1;-1.250;-1.050;-3.643;0.18;0.05;0.00;-0.19;-0.10;-2.00;24.10;-12.86
1202;1;-1.250;-1.150;-3.660;0.17;0.06;0.00;-0.23;-0.10;-2.21;22.86;-12.47
1203;1;-1.250;-1.250;-3.677;0.15;0.06;-0.01;-0.26;-0.10;-2.39;21.86;-11.92
1204;1;-1.250;-1.350;-3.695;0.13;0.07;-0.01;-0.29;-0.10;-2.54;21.06;-11.25
1205;1;-1.250;-1.450;-3.712;0.11;0.07;-0.01;-0.30;-0.10;-2.68;20.42;-10.48
1206;1;-1.250;-1.550;-3.729;0.09;0.07;-0.01;-0.32;-0.10;-2.81;19.91;-9.65
1207;1;-1.250;-1.650;-3.746;0.07;0.08;-0.01;-0.32;-0.09;-2.92;19.47;-8.78
1208;1;-1.250;-1.750;-3.763;0.05;0.08;0.00;-0.33;-0.09;-3.03;19.08;-7.88
1209;1;-1.250;-1.850;-3.780;0.03;0.08;0.00;-0.34;-0.08;-3.14;18.68;-6.97
1210;1;-1.250;-1.950;-3.798;0.02;0.08;0.00;-0.35;-0.08;-3.25;18.20;-6.06
1211;1;-1.350;-0.050;-3.496;-0.06;-0.15;0.25;2.53;0.79;8.68;48.54;9.83
1212;1;-1.350;-0.150;-3.512;0.08;-0.15;0.18;1.54;0.10;6.65;46.56;3.37
1213;1;-1.350;-0.250;-3.529;0.11;-0.10;0.11;1.09;0.11;3.33;42.46;-1.18
1214;1;-1.350;-0.350;-3.545;0.14;-0.06;0.07;0.64;-0.06;1.60;39.22;-4.41
1215;1;-1.350;-0.450;-3.562;0.18;-0.04;0.06;0.41;-0.20;0.44;36.67;-6.99
1216;1;-1.350;-0.550;-3.579;0.21;-0.01;0.04;0.30;-0.18;-0.54;34.02;-9.03
1217;1;-1.350;-0.650;-3.595;0.22;0.01;0.03;0.19;-0.12;-1.26;31.30;-10.42
1218;1;-1.350;-0.750;-3.612;0.22;0.03;0.02;0.08;-0.10;-1.73;28.86;-11.30
1219;1;-1.350;-0.850;-3.628;0.22;0.04;0.01;-0.01;-0.11;-2.08;26.82;-11.82
1220;1;-1.350;-0.950;-3.645;0.21;0.05;0.01;-0.08;-0.11;-2.39;25.15;-12.03
1221;1;-1.350;-1.050;-3.661;0.20;0.06;0.00;-0.14;-0.11;-2.62;23.76;-11.97
1222;1;-1.350;-1.150;-3.678;0.18;0.07;0.00;-0.19;-0.11;-2.81;22.62;-11.68
1223;1;-1.350;-1.250;-3.695;0.16;0.08;0.00;-0.23;-0.11;-2.97;21.68;-11.24
1224;1;-1.350;-1.350;-3.711;0.15;0.08;-0.01;-0.26;-0.11;-3.11;20.95;-10.66
1225;1;-1.350;-1.450;-3.728;0.13;0.08;-0.01;-0.28;-0.11;-3.24;20.37;-9.98
1226;1;-1.350;-1.550;-3.744;0.11;0.09;-0.01;-0.30;-0.10;-3.35;19.90;-9.22
1227;1;-1.350;-1.650;-3.761;0.09;0.09;0.00;-0.31;-0.10;-3.46;19.50;-8.40
1228;1;-1.350;-1.750;-3.777;0.07;0.09;0.00;-0.32;-0.10;-3.57;19.16;-7.55
1229;1;-1.350;-1.850;-3.794;0.06;0.09;0.00;-0.32;-0.09;-3.68;18.83;-6.68
1230;1;-1.350;-1.950;-3.810;0.04;0.09;0.01;-0.33;-0.09;-3.78;18.48;-5.81
1231;1;-1.450;-0.050;-3.520;-0.09;-0.17;0.18;1.69;0.23;5.73;42.13;8.20
1232;1;-1.450;-0.150;-3.536;0.03;-0.17;0.15;1.13;0.04;4.74;42.48;3.12
1233;1;-1.450;-0.250;-3.552;0.07;-0.11;0.09;0.96;-0.23;2.53;39.70;-0.41
1234;1;-1.450;-0.350;-3.568;0.12;-0.07;0.06;0.69;-0.33;1.15;36.56;-3.36
1235;1;-1.450;-0.450;-3.584;0.17;-0.04;0.05;0.45;-0.26;-0.21;34.24;-5.95
1236;1;-1.450;-0.550;-3.600;0.20;-0.01;0.04;0.30;-0.16;-1.29;32.19;-7.93
1237;1;-1.450;-0.650;-3.616;0.21;0.01;0.03;0.22;-0.12;-1.87;30.00;-9.27
1238;1;-1.450;-0.750;-3.632;0.21;0.03;0.02;0.14;-0.12;-2.24;27.84;-10.21
1239;1;-1.450;-0.850;-3.648;0.22;0.05;0.01;0.04;-0.13;-2.60;25.98;-10.83
1240;1;-1.450;-0.950;-3.664;0.21;0.06;0.01;-0.04;-0.12;-2.92;24.48;-11.14
1241;1;-1.450;-1.050;-3.680;0.20;0.07;0.00;-0.10;-0.11;-3.15;23.25;-11.16
1242;1;-1.450;-1.150;-3.696;0.19;0.08;0.00;-0.15;-0.11;-3.31;22.21;-10.97
1243;1;-1.450;-1.250;-3.712;0.18;0.09;0.00;-0.19;-0.11;-3.46;21.37;-10.62
1244;1;-1.450;-1.350;-3.728;0.16;0.09;0.00;-0.22;-0.11;-3.60;20.71;-10.13
1245;1;-1.450;-1.450;-3.744;0.14;0.10;0.00;-0.25;-0.11;-3.73;20.19;-9.52
1246;1;-1.450;-1.550;-3.760;0.13;0.10;0.00;-0.27;-0.11;-3.84;19.77;-8.82
1247;1;-1.450;-1.650;-3.775;0.11;0.10;0.00;-0.29;-0.11;-3.95;19.42;-8.06
1248;1;-1.450;-1.750;-3.791;0.09;0.10;0.00;-0.30;-0.10;-4.05;19.11;-7.26
1249;1;-1.450;-1.850;-3.807;0.08;0.10;0.00;-0.31;-0.10;-4.16;18.83;-6.43
1250;1;-1.450;-1.950;-3.823;0.06;0.10;0.01;-0.31;-0.09;-4.26;18.55;-5.60
1251;1;-1.550;-0.050;-3.545;-0.08;-0.15;0.12;1.02;-0.14;3.56;36.17;7.15
1252;1;-1.550;-0.150;-3.560;0.00;-0.14;0.10;0.65;-0.07;3.16;37.45;2.89
1253;1;-1.550;-0.250;-3.576;0.06;-0.12;0.08;0.68;-0.46;1.77;37.25;0.19
1254;1;-1.550;-0.350;-3.591;0.12;-0.07;0.06;0.70;-0.43;0.65;34.53;-2.62
1255;1;-1.550;-0.450;-3.606;0.16;-0.03;0.05;0.50;-0.24;-0.75;31.88;-5.18
1256;1;-1.550;-0.550;-3.622;0.18;0.00;0.03;0.31;-0.15;-1.82;30.06;-7.05
1257;1;-1.550;-0.650;-3.637;0.20;0.02;0.02;0.23;-0.14;-2.35;28.48;-8.31
1258;1;-1.550;-0.750;-3.652;0.21;0.04;0.02;0.17;-0.15;-2.69;26.72;-9.28
1259;1;-1.550;-0.850;-3.668;0.21;0.06;0.01;0.09;-0.14;-3.04;25.03;-9.98
1260;1;-1.550;-0.950;-3.683;0.21;0.07;0.01;0.00;-0.13;-3.35;23.66;-10.36
1261;1;-1.550;-1.050;-3.698;0.21;0.08;0.00;-0.06;-0.12;-3.57;22.58;-10.45
1262;1;-1.550;-1.150;-3.714;0.20;0.09;0.00;-0.11;-0.12;-3.72;21.67;-10.34
1263;1;-1.550;-1.250;-3.729;0.19;0.10;0.00;-0.15;-0.12;-3.87;20.92;-10.08
1264;1;-1.550;-1.350;-3.744;0.17;0.11;0.00;-0.19;-0.12;-4.02;20.34;-9.67
1265;1;-1.550;-1.450;-3.760;0.16;0.11;0.00;-0.22;-0.11;-4.15;19.90;-9.13
1266;1;-1.550;-1.550;-3.775;0.14;0.11;0.00;-0.24;-0.11;-4.27;19.55;-8.49
1267;1;-1.550;-1.650;-3.790;0.13;0.12;0.00;-0.26;-0.11;-4.38;19.25;-7.78
1268;1;-1.550;-1.750;-3.805;0.11;0.12;0.01;-0.28;-0.11;-4.49;18.99;-7.02
1269;1;-1.550;-1.850;-3.821;0.10;0.12;0.01;-0.29;-0.10;-4.59;18.74;-6.22
1270;1;-1.550;-1.950;-3.836;0.08;0.11;0.01;-0.30;-0.09;-4.69;18.49;-5.42
1271;1;-1.650;-0.050;-3.570;-0.07;-0.13;0.08;0.62;-0.40;2.13;31.26;6.40
1272;1;-1.650;-0.150;-3.585;-0.01;-0.11;0.07;0.49;-0.27;2.11;32.29;2.74
1273;1;-1.650;-0.250;-3.599;0.06;-0.10;0.07;0.49;-0.47;0.99;34.28;0.62
1274;1;-1.650;-0.350;-3.614;0.11;-0.06;0.06;0.61;-0.38;0.01;32.57;-2.04
1275;1;-1.650;-0.450;-3.629;0.14;-0.02;0.04;0.52;-0.21;-1.21;29.78;-4.56
1276;1;-1.650;-0.550;-3.643;0.16;0.01;0.03;0.35;-0.16;-2.16;27.96;-6.35
1277;1;-1.650;-0.650;-3.658;0.18;0.03;0.02;0.25;-0.18;-2.70;26.78;-7.55
1278;1;-1.650;-0.750;-3.673;0.20;0.05;0.02;0.20;-0.17;-3.06;25.47;-8.52
1279;1;-1.650;-0.850;-3.687;0.21;0.07;0.01;0.13;-0.15;-3.39;24.02;-9.26
1280;1;-1.650;-0.950;-3.702;0.21;0.08;0.01;0.05;-0.13;-3.67;22.77;-9.70
1281;1;-1.650;-1.050;-3.717;0.21;0.09;0.00;-0.02;-0.12;-3.88;21.80;-9.85
1282;1;-1.650;-1.150;-3.731;0.20;0.11;0.00;-0.07;-0.12;-4.05;21.03;-9.81
1283;1;-1.650;-1.250;-3.746;0.19;0.11;0.00;-0.11;-0.12;-4.21;20.38;-9.62
1284;1;-1.650;-1.350;-3.761;0.18;0.12;0.00;-0.15;-0.12;-4.38;19.88;-9.27
1285;1;-1.650;-1.450;-3.775;0.17;0.12;0.00;-0.18;-0.12;-4.52;19.50;-8.79
1286;1;-1.650;-1.550;-3.790;0.16;0.13;0.00;-0.21;-0.11;-4.65;19.22;-8.22
1287;1;-1.650;-1.650;-3.805;0.14;0.13;0.01;-0.23;-0.11;-4.77;19.01;-7.56
1288;1;-1.650;-1.750;-3.820;0.13;0.13;0.01;-0.25;-0.11;-4.90;18.81;-6.84
1289;1;-1.650;-1.850;-3.834;0.11;0.13;0.01;-0.26;-0.10;-5.02;18.62;-6.06
1290;1;-1.650;-1.950;-3.849;0.10;0.13;0.02;-0.28;-0.10;-5.15;18.36;-5.25
1291;1;-1.750;-0.050;-3.595;-0.08;-0.11;0.07;0.45;-0.59;1.04;27.58;5.60
1292;1;-1.750;-0.150;-3.609;-0.02;-0.09;0.06;0.55;-0.39;1.49;28.05;2.52
1293;1;-1.750;-0.250;-3.623;0.05;-0.08;0.06;0.48;-0.37;0.41;30.68;0.82
1294;1;-1.750;-0.350;-3.637;0.10;-0.05;0.06;0.50;-0.30;-0.60;30.17;-1.59
